378, 172.16.1.60, 1353771638
379, 172.16.1.60, 1353771641
380, 172.16.1.60, 1353771641
381, 172.16.1.60, 1353771641
382, 172.16.1.60, 1353771642
383, 172.16.1.60, 1353771642
384, 172.16.1.60, 1353771643
